DAUID,Pop2016,Instability_DA16,Deprivation_DA16,Dependency_DA16,Ethniccon_DA16,Instability_q_DA16,Deprivation_q_DA16,Dependency_q_DA16,Ethniccon_q_DA16
35202702,2354,1.451684927,-0.571360443,1.103623714,0.106173188,5,2,5,4
35202703,420,0.565431713,-0.088154865,1.131034098,-0.347528914,4,3,5,3
35202704,438,-0.569200715,-0.765104362,0.34035086,-0.211908086,2,2,4,3
35202705,1401,2.036364183,-1.096468369,3.885997071,-0.599181355,5,1,5,2
35202706,543,1.92410373,-0.185218954,-0.861433541,1.004747991,5,3,1,5
35202707,716,0.725966434,-0.171380373,-0.053519254,1.303047539,4,3,3,5
35202712,841,1.006428419,0.473438177,-0.508109945,1.222046864,5,4,2,5
35202722,1435,-0.144950684,-0.361666361,0.671350336,1.04685462,3,3,5,5
35202727,604,1.882156255,3.531340742,-0.015256031,2.195626362,5,5,3,5
35202733,1944,1.79177207,1.411160408,0.361180477,2.682480006,5,5,4,5
35202735,1479,1.005800048,2.936134263,-0.880856889,3.697019648,5,5,1,5
35202736,967,0.901019794,1.707192378,-0.436578975,4.492409903,5,5,2,5
35202739,716,-0.51647317,-0.421359429,0.54303373,0.101099782,2,2,4,4
35202741,457,0.969380663,0.162190298,0.949798628,0.462194915,5,4,5,4
35202742,385,-0.204091037,-0.661989137,0.170126549,-0.236575094,3,2,4,3
35202743,935,1.206531522,0.569126833,-0.920824086,0.621440691,5,4,1,4
35202744,523,2.04326615,0.168830488,-0.989474861,1.971817372,5,4,1,5
35202745,525,-0.550584739,-0.786031166,0.326044303,0.348037232,2,2,4,4
35202746,466,0.603597992,0.894951402,-0.091773281,-0.029025259,4,5,3,4
35202747,669,-0.902638952,-0.847505241,0.310523034,-0.267913525,1,1,4,3
35202748,908,0.797325972,2.197814672,-0.305787228,1.168702314,5,5,3,5
35202749,327,-0.935025954,-1.174571546,0.189028394,-0.065835318,1,1,4,4
35202750,818,-0.135109256,0.472072755,-0.770711088,0.61781233,3,4,1,4
35202751,377,-0.851263613,-1.13629008,0.304957611,0.16874928,1,1,4,4
35202752,451,-0.906124852,-0.717437853,0.47094124,-0.071952059,1,2,4,3
35202753,465,-0.839413373,-1.243323732,0.194395136,-0.106923196,1,1,4,3
35202756,481,-0.665423883,-1.176966634,0.036901818,-0.295241209,2,1,3,3
35202757,411,-0.628091687,-0.933307648,0.023286571,0.630449107,2,1,3,4
35202758,459,-0.424537653,-0.105385269,-0.132992726,0.086480776,3,3,3,4
35202760,727,-0.648015002,-0.360679622,-0.066941449,1.457896163,2,3,3,5
35202761,409,-0.794489405,-1.430122157,0.169497896,0.661918527,1,1,4,4
35202762,972,-1.153606282,-0.796026513,0.251613043,0.904589422,1,1,4,5
35202763,427,-1.2502695,-0.953505363,-0.500917848,0.618953907,1,1,2,4
35202764,423,-0.992031375,-1.113177068,-0.297658107,0.298817706,1,1,3,4
35202765,569,-0.74875257,-0.881484015,0.273151052,0.949099292,2,1,4,5
35202767,479,-0.798348171,-1.170477856,-0.118439462,0.879059976,1,1,3,5
35202768,862,0.68655611,-0.357875494,-0.126712065,-0.08495058,4,3,3,3
35202769,525,1.56830527,-0.561672463,-1.088962467,-0.00086649,5,2,1,4
35202770,614,1.092592089,-0.653070712,-0.539232979,-0.245329865,5,2,2,3
35202771,578,-0.16112087,-1.20820812,-0.343547267,0.32149153,3,1,2,4
35202772,605,-0.635144072,-0.986803951,-0.738438406,-0.136857867,2,1,1,3
35202773,595,-0.264426582,-0.99673233,-0.644683018,-0.179704042,3,1,2,3
35202774,537,-0.491732726,-0.772759249,-0.819352048,-0.049010152,2,2,1,4
35202775,504,-0.966341132,-0.933324698,-0.747458501,-0.186312539,1,1,1,3
35202776,584,-0.861160483,-0.976941185,-0.246261502,-0.457431001,1,1,3,3
35202777,572,-1.068631334,-1.020033275,-0.71245371,0.14075324,1,1,2,4
35202778,609,0.274085615,-1.426384497,0.254019666,0.059531727,4,1,4,4
35202779,436,-0.500730638,-1.258162817,-0.499698111,-0.39086177,2,1,2,3
35202787,553,0.102290915,-1.49084429,0.321604954,-0.460256769,4,1,4,3
35202788,1039,1.084892276,-1.53914844,0.581307584,-0.016357316,5,1,4,4
35202789,498,1.613848036,-1.339169293,0.447570998,-0.35264673,5,1,4,3
35202790,1122,2.582107152,-1.320379668,1.085924426,-0.472806891,5,1,5,3
35202791,610,2.890141173,-0.554982499,-0.059791125,0.732503417,5,2,3,4
35202792,390,2.08704163,-0.718409983,-0.30077502,0.115280364,5,2,3,4
35202797,584,0.120328373,-0.893212901,-0.748262587,-0.658206767,4,1,1,2
35202798,726,1.077553687,-1.092398936,-0.991327455,-0.051823468,5,1,1,4
35202799,422,1.602680657,-1.407340552,2.58587148,-0.73931562,5,1,5,2
35202800,457,2.387638005,-1.104269273,1.124580553,-0.761244133,5,1,5,2
35202801,743,1.840321849,-1.222125184,0.916566207,0.64191007,5,1,5,4
35202802,501,0.410853524,-1.360917194,0.61724734,-0.092364094,4,1,5,3
35202803,553,1.519942472,-1.055627082,-0.534418174,-0.421427256,5,1,2,3
35202804,960,2.0549119,-1.183866142,0.054992769,-0.423573554,5,1,3,3
35202805,641,1.422014902,-0.843428483,-0.231753632,-0.08642944,5,1,3,3
35202806,919,0.700443096,-0.869056911,-0.717761427,-0.443036753,4,1,2,3
35202807,769,1.894850183,-1.001274962,-0.02329869,-0.756917283,5,1,3,2
35202808,523,1.270320709,-0.551442603,-0.493975636,-0.185187556,5,2,2,3
35202809,331,0.719379321,-0.909885979,-0.647426086,-0.187655441,4,1,2,3
35202810,393,0.819364182,-1.502820372,-0.486996572,0.044082819,5,1,2,4
35202811,828,1.103407671,-1.357337116,-0.506872711,-0.570967736,5,1,2,2
35202812,564,0.795733727,-1.532068971,-0.294624608,-0.566179506,5,1,3,2
35202813,437,1.158139191,-0.817918462,0.188714664,-0.619632727,5,1,4,2
35202814,324,0.32238109,-1.271694268,-0.221497207,-0.719503114,4,1,3,2
35202817,1798,2.555534659,-1.213476939,0.59491853,-0.317983237,5,1,5,3
35202818,1728,2.560048594,-1.72447218,-0.089829387,0.074855313,5,1,3,4
35202819,1016,2.707232348,-0.755213853,0.373336774,0.474438655,5,2,4,4
35202820,1328,2.840297596,-1.177057138,0.665561028,0.421757164,5,1,5,4
35202821,932,2.909303776,-0.966095651,-0.541637466,1.030928422,5,1,2,5
35202823,855,1.357630407,-1.567221296,1.642666517,0.077537214,5,1,5,4
35202840,322,4.036859377,0.105012982,0.761569326,0.079092505,5,4,5,4
35202842,344,2.121223704,0.198029993,-1.294133083,0.459356117,5,4,1,4
35202843,453,2.34308889,0.23598615,-0.165119078,0.368508934,5,4,3,4
35202845,361,1.656621943,-0.64620735,-0.489954802,0.06607307,5,2,2,4
35202846,290,1.545511377,-1.38961752,-0.854391639,-0.117061292,5,1,1,3
35202847,927,3.489470131,3.332222461,1.444918122,0.868798427,5,5,5,5
35202848,701,4.599304922,0.412457299,-0.51743352,0.697144684,5,4,2,4
35202849,1134,4.198722948,1.939993272,-0.543880072,1.129942362,5,5,2,5
35202850,831,1.955281541,2.26499149,-0.823328976,1.499284978,5,5,1,5
35202878,499,1.690043681,-1.504902838,1.526919542,-0.435543975,5,1,5,3
35202879,1343,0.818063384,-1.465507727,1.029660427,-0.585569493,5,1,5,2
35202880,749,1.658971217,-1.076059453,0.100293745,-0.081029974,5,1,4,3
35202881,483,0.879627396,-1.348184737,-0.203272875,-0.244953124,5,1,3,3
35202882,582,1.154983319,-0.933510746,-0.994680371,-0.683579437,5,1,1,2
35202883,315,1.213931663,-1.215878004,-0.28406745,-0.109939877,5,1,3,3
35202884,487,-0.991715074,-1.153350356,-0.178296238,0.049813472,1,1,3,4
35202886,439,-0.532129676,-1.305811507,-0.454820497,0.332110703,2,1,2,4
35202887,475,0.764264758,-1.080793287,-0.888589183,0.554204059,5,1,1,4
35202888,493,-0.136831219,-1.343599127,-0.583920125,0.001253321,3,1,2,4
35202889,418,0.559736819,-0.440149521,-0.959846681,0.382055055,4,2,1,4
35202890,641,1.590248021,-0.689569185,-1.075298726,0.963581544,5,2,1,5
35202891,589,0.593486357,-0.643527223,-1.086172133,-0.016383765,4,2,1,4
35202892,315,0.976259601,-0.920205252,-0.476738615,0.468956683,5,1,2,4
35202893,613,2.401341807,-0.609587212,-0.657874242,0.367657406,5,2,2,4
35202894,709,2.353888905,-0.403320358,-0.337784914,0.515996549,5,3,2,4
35202895,525,0.463949525,-1.021724825,-0.4558601,-0.134470437,4,1,2,3
35202896,427,-0.837539255,-1.305123736,-0.350072662,0.083116053,1,1,2,4
35202897,469,-0.717795905,-1.4570902,-0.275995688,0.947452469,2,1,3,5
35202898,443,-0.672189953,-1.082106877,-0.565962327,-0.03311506,2,1,2,4
35202899,533,-0.755727648,-1.017355945,0.00125214,0.148032019,2,1,3,4
35202900,725,1.269795058,-0.695141334,-0.316231887,-0.143715544,5,2,3,3
35202901,477,0.506205365,-0.799165362,-0.605599027,0.350099143,4,1,2,4
35202902,478,1.923127205,-0.873489877,-1.368620373,0.857244577,5,1,1,5
35202903,638,2.102101414,-0.787762447,-1.242611043,0.286875239,5,2,1,4
35202904,533,-0.020652927,-0.932790428,-0.045268919,-0.259036268,4,1,3,3
35202905,577,-1.334087705,-0.639763297,-0.159635035,-0.001054201,1,2,3,4
35202906,913,1.198813198,-1.365423323,-1.098769237,0.938511846,5,1,1,5
35202907,485,1.649701609,-0.213603937,-0.378182057,-0.245047875,5,3,2,3
35202910,387,0.311862833,-1.226974296,-0.331889882,0.021834883,4,1,2,4
35202911,588,0.260194384,-0.640867475,-0.838574234,-0.025422323,4,2,1,4
35202912,656,1.1570582,-1.231339063,-0.247314106,-0.779044747,5,1,3,2
35202918,687,-0.368229608,-0.718333413,-0.387774949,-0.048412087,3,2,2,4
35202919,570,-0.577601083,-1.311676763,-0.737691859,0.162581089,2,1,1,4
35202920,624,0.039683685,-0.527308039,-0.579305904,-0.2957042,4,2,2,3
35202928,917,1.440018934,-1.314723569,-0.874723907,-0.110942365,5,1,1,3
35202930,559,0.618054759,-1.353364953,-0.926813199,0.582278447,4,1,1,4
35202931,613,2.148736978,-0.925745425,-0.453563309,-0.573824878,5,1,2,2
35202932,504,0.083643112,-1.451731784,-0.802879375,-0.178873491,4,1,1,3
35202933,514,-0.556430666,-1.139171056,-0.497771188,-0.374706739,2,1,2,3
35202935,633,0.58266154,-1.077223568,-0.71937881,-0.128259115,4,1,2,3
35202936,556,-0.239777723,-0.739398197,-0.975695845,-0.237711571,3,2,1,3
35202937,656,-1.063812494,-1.066595416,-0.691463466,-0.05197805,1,1,2,4
35202938,501,-0.406856544,-1.29580854,-0.869274131,-0.015227115,3,1,1,4
35202939,701,0.193990164,-1.035428059,-0.461426082,0.35969316,4,1,2,4
35202940,457,0.700854814,-0.227234474,-1.163116599,0.612694675,4,3,1,4
35202941,493,-1.040956722,-1.112086834,-0.604461446,-0.528673511,1,1,2,2
35202942,613,-1.008217214,-1.087030708,-0.722628749,0.014770911,1,1,2,4
35202943,764,1.526340704,-0.055919785,-1.217774369,1.145499162,5,3,1,5
35202944,798,0.81622765,-0.994802557,0.925141073,-0.390076262,5,1,5,3
35202945,468,-0.805845441,-0.663933304,-0.228165755,-0.735499399,1,2,3,2
35202946,611,-0.42540954,-1.023653358,-0.029960263,-0.307581387,3,1,3,3
35202947,842,-0.195292708,-0.934225786,-0.424770936,-0.048245921,3,1,2,4
35202948,386,-0.607628687,-0.820803953,-0.396928979,-0.07530122,2,1,2,3
35202949,697,1.006610789,-0.962874714,-0.239990188,-0.181020552,5,1,3,3
35202950,575,0.92169068,-0.559339043,0.396565956,-0.130754132,5,2,4,3
35202951,417,0.635824699,-0.822598762,-0.631556102,-0.227574055,4,1,2,3
35202952,497,-0.942746977,-0.999593821,-0.554071773,0.192420039,1,1,2,4
35202953,497,-0.998146832,-1.206827003,-0.409510109,0.135939524,1,1,2,4
35202954,511,-0.479064728,-0.258484074,-0.607324048,0.195881929,2,3,2,4
35202955,592,0.557284545,-0.131650544,-0.553489689,1.670644853,4,3,2,5
35202965,897,0.191787296,3.066002318,-0.779835738,1.292913023,4,5,1,5
35202966,306,-0.487558373,-0.319261065,0.036081708,-0.102531501,2,3,3,3
35202967,474,-0.908362363,0.041550457,-0.306797612,-0.120041535,1,4,3,3
35202968,715,-0.744330132,-0.618177097,0.561867338,-0.292055843,2,2,4,3
35202969,936,-0.494198515,-1.123522001,2.828455122,-0.330847781,2,1,5,3
35202970,471,0.653951517,3.136090365,-1.106628961,1.517609881,4,5,1,5
35202971,616,-0.104697312,-0.805472459,-0.141891057,-0.341793254,3,1,3,3
35202972,490,-0.207335238,-0.590083237,-0.280433796,-0.169773104,3,2,3,3
35202973,416,-0.146300602,-0.805169338,0.247463464,-0.195348731,3,1,4,3
35202974,362,-0.824041421,-0.657000984,0.628000158,-0.69936771,1,2,5,2
35202975,341,-0.581177973,-0.836997036,1.584568237,-0.360723646,2,1,5,3
35202976,364,-0.227021631,-0.501344718,1.291785826,-0.58751035,3,2,5,2
35202977,273,1.698232642,0.814199806,5.301110272,-0.234394224,5,5,5,3
35202982,299,-0.306247317,-0.467256626,0.635819709,-0.717892129,3,2,5,2
35202983,525,0.560222036,0.316917945,0.394811358,-0.160304475,4,4,4,3
35202984,1147,1.758856961,-0.609802217,1.785810081,-0.427037889,5,2,5,3
35202985,601,0.260355381,-0.077049078,1.326127942,0.034031958,4,3,5,4
35202986,539,-0.272155763,0.457247109,0.188084638,-0.692329747,3,4,4,2
35202987,474,-0.554837528,-1.011034694,0.329345879,-0.569819683,2,1,4,2
35202988,451,-0.407255987,-0.359044256,1.297566787,-0.624373943,3,3,5,2
35202989,455,-0.685004184,-0.941390668,0.45934197,-0.309156205,2,1,4,3
35202990,941,1.677470287,0.435589396,-0.18892925,0.086112469,5,4,3,4
35202991,650,1.830165519,-0.401319324,0.550399273,-0.076918484,5,3,4,3
35202992,585,-0.830294751,-1.183228287,0.177840925,-0.518337606,1,1,4,2
35202993,823,-0.732442083,-1.018848978,0.314486839,-0.523147028,2,1,4,2
35202994,322,-0.689459856,-0.729166596,0.782019321,-0.118463612,2,2,5,3
35202995,350,-0.917554432,-1.172206779,1.04643054,-0.085843508,1,1,5,3
35202996,609,-0.626569929,-0.912926343,1.094690225,-0.75384147,2,1,5,2
35202997,631,-0.532365827,-1.115833847,1.373524409,-0.475191635,2,1,5,3
35202998,528,-0.525762885,-0.774575891,0.86616415,-0.673053654,2,2,5,2
35202999,510,-0.642470815,-0.917057608,0.841454959,-0.149354635,2,1,5,3
35203000,672,-0.670034918,-0.721625695,0.589749256,-0.472758954,2,2,5,3
35203001,530,0.013486908,-0.493133638,0.668252965,-0.141368816,4,2,5,3
35203002,679,1.262920543,0.31566348,0.08717384,0.135192207,5,4,4,4
35203003,569,-0.791051859,-0.728153321,0.006142276,-0.090420284,1,2,3,3
35203004,597,-0.66543843,-1.168218319,0.507954469,0.160144661,2,1,4,4
35203005,577,-0.722120603,-1.106300391,-0.16924148,-0.412514871,2,1,3,3
35203006,473,-0.846240261,-0.994089839,0.186978172,-0.228730763,1,1,4,3
35203007,611,-0.683342943,-1.15925133,0.096183451,-0.040421125,2,1,4,4
35203008,518,-0.882504826,-0.504833414,-0.277498369,-0.835777945,1,2,3,1
35203009,426,-0.496709182,-1.096032819,0.092616815,-0.582570097,2,1,4,2
35203015,307,-0.900832178,1.075234421,0.755047447,1.212136403,1,5,5,5
35203016,658,-0.135046576,0.669863952,0.736985865,0.681484103,3,4,5,4
35203018,221,0.471877454,0.438584596,0.145020278,0.818267692,4,4,4,5
35203026,686,0.120533064,0.758410724,-0.617018193,2.184614209,4,5,2,5
35203027,777,-0.975176429,0.259426219,-0.06903459,1.467461092,1,4,3,5
35203028,457,-1.148470774,1.051383878,0.528486007,1.671115792,1,5,4,5
35203029,267,-1.015256675,1.199442638,-0.018126466,1.012643627,1,5,3,5
35203030,394,-0.673022531,0.675959917,-0.127448927,1.435114017,2,5,3,5
35203031,1013,-0.870910625,0.855082819,0.364801685,1.221772895,1,5,4,5
35203032,409,-0.417402526,0.815364809,-0.168363306,2.026465727,3,5,3,5
35203033,391,-0.623602761,1.475177878,-0.129717189,1.95255037,2,5,3,5
35203034,735,-0.17760486,1.637685852,-0.517357081,4.072680683,3,5,2,5
35203035,633,0.078440946,1.538385321,-1.260919446,1.62496777,4,5,1,5
35203036,454,-0.384831144,0.59562955,-0.314918134,1.810042476,3,4,3,5
35203037,532,-0.623614249,0.622772814,-0.23076397,2.258618375,2,4,3,5
35203038,1050,-0.615654936,0.921831015,-0.170771498,1.8184131,2,5,3,5
35203039,473,-0.91389775,0.436085644,-0.144294371,1.966716085,1,4,3,5
35203040,359,-0.711903386,0.382207946,-0.062955149,2.401187018,2,4,3,5
35203041,874,-1.185191832,0.280754508,-0.385483661,1.853436271,1,4,2,5
35203042,629,-0.293336042,0.146220403,-0.432521293,2.295975712,3,4,2,5
35203043,418,-0.679223384,0.072343073,0.100973219,1.925332539,2,4,4,5
35203044,367,-1.000322022,0.979052748,1.327411829,1.362253136,1,5,5,5
35203045,555,-0.87411831,0.086694753,1.16483482,1.250694214,1,4,5,5
35203046,402,-0.827499748,0.263798866,0.449557488,2.592345401,1,4,4,5
35203047,593,-0.364220605,0.19582651,-0.443524491,1.785746387,3,4,2,5
35203048,515,-0.299185035,0.1115748,-0.52417071,1.757836627,3,4,2,5
35203049,255,-1.058339808,0.524963996,0.60128434,1.289099256,1,4,5,5
35203050,378,-0.248297507,0.872843858,0.641185153,2.295482927,3,5,5,5
35203051,773,-0.018429816,1.75224922,-0.788919772,1.675539476,4,5,1,5
35203052,177,-0.431397423,0.800931439,-0.616009589,4.233631554,3,5,2,5
35203053,1176,-0.724747218,2.562106201,-0.715762525,2.450917776,2,5,2,5
35203054,1079,-0.509882722,0.812397478,-0.691830834,2.069944847,2,5,2,5
35203055,692,-0.075414371,2.179524272,-0.740305394,2.52120256,4,5,1,5
35203056,1018,1.075319956,1.607471594,-0.850545643,4.510985277,5,5,1,5
35203057,1054,0.417415454,1.306802431,-0.785521889,4.026690579,4,5,1,5
35203058,590,-0.491093722,0.788541981,0.017451452,1.451881506,2,5,3,5
35203059,302,-0.717055223,0.545241417,-0.036713346,0.777934022,2,4,3,5
35203060,280,-0.820990303,0.680895101,0.13304975,2.645169561,1,5,4,5
35203061,637,-0.613986584,1.096334922,0.594543133,1.127500858,2,5,5,5
35203064,497,-0.252768541,-0.179508607,-0.265841479,2.759376266,3,3,3,5
35203071,361,-0.735798551,1.87643135,-0.455222325,1.374485285,2,5,2,5
35203072,400,-0.340081292,1.512786729,0.055238224,1.974630038,3,5,3,5
35203073,364,-0.580890817,0.805036475,0.457759159,1.435994827,2,5,4,5
35203074,567,-0.153413922,0.512851087,1.314288451,1.625151996,3,4,5,5
35203075,711,0.942957772,1.616217236,1.084324176,1.886786893,5,5,5,5
35203077,344,-0.834572583,0.089011889,0.225755953,1.813750044,1,4,4,5
35203079,264,-0.356120036,0.307603976,-0.415144059,1.120929235,3,4,2,5
35203080,295,-0.261413194,0.892662029,-0.194882637,1.449297239,3,5,3,5
35203081,344,-0.340685443,0.406705222,0.056878947,2.847757098,3,4,4,5
35203082,363,-0.272177395,0.258847547,0.303793527,2.319162087,3,4,4,5
35203086,934,-0.555367906,0.532997772,-0.146518609,1.585838401,2,4,3,5
35203087,527,-0.825757732,0.133036408,0.614274857,1.376220514,1,4,5,5
35203093,682,-0.78111844,0.374441242,0.189089785,-0.011686876,1,4,4,4
35203094,542,-0.702160519,0.472683449,0.462651638,0.433739151,2,4,4,4
35203095,648,-0.590794422,-0.121946488,0.351094818,0.889773754,2,3,4,5
35203096,763,-0.751012517,0.127996092,-0.227752182,1.280531913,2,4,3,5
35203097,556,-0.830890863,0.355448406,-0.03521314,0.840976902,1,4,3,5
35203098,468,-0.469891473,0.27082295,0.584086347,0.814246965,3,4,5,5
35203102,381,-0.543136585,-0.400107098,1.038977652,-0.172560815,2,3,5,3
35203105,387,-0.431465912,0.109964487,0.37808074,0.019273226,3,4,4,4
35203107,719,-0.604786461,-0.862190421,0.169052743,-0.068309248,2,1,4,3
35203108,652,-0.643837918,-0.496524448,-0.208466005,0.037528058,2,2,3,4
35203109,690,0.072603452,-0.858615227,-0.134201155,-0.383963607,4,1,3,3
35203110,576,-1.196095397,-0.91056975,-0.738702602,-0.020387007,1,1,1,4
35203111,550,-0.693303147,-0.281866996,0.417813592,-0.293413409,2,3,4,3
35203112,459,-0.941043013,-1.212795895,0.216508185,-0.41658744,1,1,4,3
35203113,272,-0.780277666,-0.954097671,0.337261143,-0.514914083,1,1,4,2
35203126,608,-0.185697645,-0.221262876,0.188952603,-0.294538143,3,3,4,3
35203127,905,1.598781603,-0.215435695,-0.031570268,0.762585861,5,3,3,5
35203128,367,0.305718619,0.236213815,0.286252473,0.38866279,4,4,4,4
35203129,394,1.88051772,0.641998824,-0.780254222,0.475776039,5,4,1,4
35203130,449,1.882689641,1.011928691,-0.916554787,0.255049409,5,5,1,4
35203131,1258,1.912633507,1.000486431,-1.25993198,1.46812346,5,5,1,5
35203132,476,2.221670702,0.555938888,-0.756949626,1.578521059,5,4,1,5
35203133,336,2.004092547,0.758436959,-0.877631216,1.195530007,5,5,1,5
35203134,405,1.950399363,1.204961409,-0.2341677,0.377518236,5,5,3,4
35203135,496,-0.583269813,-1.061363323,-0.237185261,-0.414670035,2,1,3,3
35203136,469,-0.332028446,-1.288772538,0.326531848,0.053730849,3,1,4,4
35203137,757,-0.259780348,-1.390666527,0.721431117,-0.482284996,3,1,5,3
35203138,392,-0.401712936,-0.672776773,0.192939143,-0.407918455,3,2,4,3
35203139,530,-0.944344906,-0.854805851,-0.469678539,-0.471706697,1,1,2,3
35203140,752,-0.969905203,-0.988645104,-0.76719536,-0.471159148,1,1,1,3
35203141,442,-0.724822938,-1.17420782,-0.233977632,-0.587400927,2,1,3,2
35203142,478,-0.948631946,-0.929477603,0.126190752,-0.59896978,1,1,4,2
35203143,558,1.590128392,0.811497447,-0.718504341,0.863255678,5,5,2,5
35203144,544,2.422063237,1.663023922,-1.591830381,0.764054327,5,5,1,5
35203146,1000,1.136843497,-0.969720272,-0.036171301,-0.579307492,5,1,3,2
35203147,891,0.514268953,-0.89580428,-0.296947833,-0.146627438,4,1,3,3
35203148,483,0.868633664,-1.318171096,0.122879949,-0.274873126,5,1,4,3
35203149,1085,1.796270092,-1.761133618,-0.633711913,-0.058667768,5,1,2,4
35203150,484,-0.51418264,-0.910413404,-0.370517113,-0.691175475,2,1,2,2
35203151,477,-0.634402034,-0.738637582,-0.698489307,0.033316711,2,2,2,4
35203152,607,0.375699097,-1.049310235,-0.325423022,-0.280548503,4,1,2,3
35203153,601,0.240169967,-1.681680727,-0.717094564,0.018346279,4,1,2,4
35203154,501,0.136187175,-1.181706064,-0.215407001,-0.219154918,4,1,3,3
35203156,374,2.502524216,2.329911305,-0.776862175,0.54759902,5,5,1,4
35203157,7939,2.841282983,-1.517551418,-1.345247043,0.55734606,5,1,1,4
35203160,2469,2.052888546,-0.864746098,-1.343524256,0.169214754,5,1,1,4
35203161,567,3.277604901,1.454809737,-0.477459765,1.597797922,5,5,2,5
35203162,972,1.695835909,-1.440059385,-1.086281782,-0.287952608,5,1,1,3
35203163,618,1.544640584,-0.982626858,-0.57929969,-0.195794631,5,1,2,3
35203167,288,2.910614849,1.034790038,-1.332039674,-0.342155536,5,5,1,3
35203170,521,1.967610568,-0.380825865,-1.07404445,0.152516243,5,3,1,4
35203174,620,0.185310954,-0.340266735,0.584644821,-1.143675832,4,3,5,1
35203175,2543,2.565959067,-1.672296835,-0.906526357,-0.311124832,5,1,1,3
35203176,3076,2.802284307,-1.343618101,-1.135533069,0.004070126,5,1,1,4
35203177,1235,2.129821576,-1.121393464,-1.173016855,-0.326391154,5,1,1,3
